Gravity Vector < 0.000000, 0.000000, 1.000000 > 
Magnetic Vector < 0.000000, 1.000000, 0.000000 > 
33.319366 ,  0 , < 0.076331, 5.860529, 0.068360 >, < 0.075800, 5.858558 , 0.136758 > <0.010785, -0.135174, 0.990763>, < 0.076978 , 5.854950 , 0.161702 >
33.336025 ,  0 , < 0.076236, 5.860571, 0.068498 >, < 0.075789, 5.858485 , 0.136976 > <0.013077, -0.147496, 0.988976>, < 0.076779 , 5.855010 , 0.161929 >
33.352682 ,  0 , < 0.076132, 5.860577, 0.068524 >, < 0.075789, 5.858463 , 0.137066 > <0.015278, -0.150551, 0.988484>, < 0.076686 , 5.855071 , 0.162074 >
33.369339 ,  0 , < 0.076220, 5.860535, 0.068390 >, < 0.075752, 5.858473 , 0.137054 > <0.017814, -0.147925, 0.988838>, < 0.076795 , 5.855010 , 0.162078 >
33.385996 ,  0 , < 0.076169, 5.860493, 0.068383 >, < 0.075749, 5.858473 , 0.136546 > <0.000067, -0.133685, 0.991024>, < 0.076900 , 5.854895 , 0.162009 >
33.402652 ,  0 , < 0.076197, 5.860502, 0.068385 >, < 0.075793, 5.858463 , 0.136629 > <0.005741, -0.135237, 0.990797>, < 0.076765 , 5.854868 , 0.162049 >
33.419310 ,  0 , < 0.076215, 5.860543, 0.068375 >, < 0.075800, 5.858501 , 0.136817 > <0.006236, -0.141272, 0.989951>, < 0.076646 , 5.854877 , 0.162175 >
33.435967 ,  0 , < 0.076209, 5.860584, 0.068366 >, < 0.075785, 5.858551 , 0.136899 > <0.004709, -0.148097, 0.988962>, < 0.076756 , 5.854897 , 0.162055 >
33.452624 ,  0 , < 0.076186, 5.860561, 0.068368 >, < 0.075794, 5.858444 , 0.137144 > <0.002364, -0.162947, 0.986632>, < 0.076904 , 5.854947 , 0.162037 >
33.469281 ,  0 , < 0.076218, 5.860561, 0.068349 >, < 0.075794, 5.858444 , 0.137153 > <0.009205, -0.159116, 0.987217>, < 0.076968 , 5.854956 , 0.162205 >
33.485938 ,  0 , < 0.076253, 5.860532, 0.068382 >, < 0.075794, 5.858496 , 0.137028 > <0.004395, -0.151081, 0.988512>, < 0.076967 , 5.854877 , 0.162381 >
33.502595 ,  0 , < 0.076234, 5.860502, 0.068423 >, < 0.075806, 5.858512 , 0.136881 > <-0.001585, -0.149437, 0.988770>, < 0.076951 , 5.854899 , 0.162301 >
