Gravity Vector < 0.000000, 0.000000, 1.000000 > 
Magnetic Vector < 0.000000, 1.000000, 0.000000 > 
82.091228 ,  0 , < 0.076396, 5.860613, 0.068048 >, < 0.075801, 5.858525 , 0.137103 > <0.005446, -0.151198, 0.988489>, < 0.076721 , 5.854833 , 0.162275 >
82.107887 ,  0 , < 0.076311, 5.860499, 0.068113 >, < 0.075763, 5.858511 , 0.136904 > <0.013970, -0.151534, 0.988353>, < 0.076854 , 5.854823 , 0.162142 >
82.124543 ,  0 , < 0.076086, 5.860418, 0.068162 >, < 0.075743, 5.858483 , 0.136764 > <0.018253, -0.153239, 0.988020>, < 0.076968 , 5.854801 , 0.161961 >
82.141201 ,  0 , < 0.076118, 5.860451, 0.068173 >, < 0.075780, 5.858403 , 0.137051 > <0.003748, -0.159724, 0.987155>, < 0.076877 , 5.854784 , 0.161902 >
82.157858 ,  0 , < 0.076147, 5.860484, 0.068139 >, < 0.075794, 5.858371 , 0.136938 > <0.003480, -0.153796, 0.988097>, < 0.076954 , 5.854781 , 0.162140 >
82.174514 ,  0 , < 0.076092, 5.860531, 0.068100 >, < 0.075764, 5.858409 , 0.136668 > <0.010245, -0.142171, 0.989789>, < 0.077033 , 5.854780 , 0.162085 >
82.191171 ,  0 , < 0.076138, 5.860501, 0.068127 >, < 0.075765, 5.858418 , 0.136956 > <0.007197, -0.149652, 0.988712>, < 0.077045 , 5.854838 , 0.162044 >
82.207829 ,  0 , < 0.076264, 5.860544, 0.068211 >, < 0.075741, 5.858446 , 0.136927 > <0.004654, -0.154223, 0.988025>, < 0.076716 , 5.854796 , 0.162059 >
82.224486 ,  0 , < 0.076380, 5.860562, 0.068183 >, < 0.075733, 5.858512 , 0.136735 > <0.003093, -0.149634, 0.988737>, < 0.076712 , 5.854790 , 0.162196 >
82.241143 ,  0 , < 0.076345, 5.860547, 0.068133 >, < 0.075739, 5.858539 , 0.136676 > <0.000343, -0.146889, 0.989153>, < 0.076926 , 5.854793 , 0.162360 >
82.257800 ,  0 , < 0.076298, 5.860518, 0.068158 >, < 0.075763, 5.858494 , 0.136713 > <0.000383, -0.155633, 0.987815>, < 0.076884 , 5.854842 , 0.162148 >
82.274457 ,  0 , < 0.076116, 5.860488, 0.068129 >, < 0.075772, 5.858391 , 0.136815 > <0.001013, -0.158657, 0.987333>, < 0.076944 , 5.854851 , 0.162211 >
82.291114 ,  0 , < 0.076205, 5.860486, 0.068066 >, < 0.075792, 5.858437 , 0.137028 > <-0.003242, -0.145779, 0.989312>, < 0.076936 , 5.854885 , 0.162345 >
82.307771 ,  0 , < 0.076184, 5.860498, 0.068104 >, < 0.075764, 5.858450 , 0.137016 > <0.003415, -0.137901, 0.990440>, < 0.076936 , 5.854879 , 0.162244 >
82.324428 ,  0 , < 0.076110, 5.860515, 0.068102 >, < 0.075728, 5.858400 , 0.136908 > <0.009438, -0.144042, 0.989527>, < 0.076958 , 5.854828 , 0.162098 >
82.341085 ,  0 , < 0.076156, 5.860500, 0.068060 >, < 0.075753, 5.858391 , 0.137007 > <0.004113, -0.140676, 0.990047>, < 0.076882 , 5.854837 , 0.162239 >
82.357742 ,  0 , < 0.076219, 5.860495, 0.068081 >, < 0.075742, 5.858371 , 0.137173 > <0.000355, -0.138114, 0.990416>, < 0.076841 , 5.854878 , 0.162267 >
82.374400 ,  0 , < 0.076179, 5.860463, 0.068142 >, < 0.075715, 5.858327 , 0.137188 > <-0.000238, -0.150193, 0.988657>, < 0.076884 , 5.854866 , 0.162153 >
82.391056 ,  0 , < 0.076208, 5.860462, 0.068205 >, < 0.075801, 5.858453 , 0.136953 > <0.007977, -0.144546, 0.989466>, < 0.077102 , 5.854881 , 0.162128 >
82.407714 ,  0 , < 0.076225, 5.860500, 0.068165 >, < 0.075779, 5.858481 , 0.136835 > <0.007981, -0.141079, 0.989966>, < 0.076900 , 5.854865 , 0.162085 >
82.424371 ,  0 , < 0.076183, 5.860503, 0.068097 >, < 0.075720, 5.858441 , 0.136913 > <0.003952, -0.144313, 0.989524>, < 0.076754 , 5.854818 , 0.162131 >
82.441027 ,  0 , < 0.076181, 5.860496, 0.068079 >, < 0.075737, 5.858486 , 0.136957 > <-0.003405, -0.157481, 0.987516>, < 0.076823 , 5.854859 , 0.162177 >
82.457684 ,  0 , < 0.076234, 5.860516, 0.068145 >, < 0.075760, 5.858476 , 0.136959 > <0.002104, -0.152455, 0.988308>, < 0.076811 , 5.854860 , 0.162140 >
82.474341 ,  0 , < 0.076207, 5.860515, 0.068170 >, < 0.075771, 5.858430 , 0.137026 > <0.009886, -0.146016, 0.989233>, < 0.076838 , 5.854846 , 0.162004 >
82.490999 ,  0 , < 0.076187, 5.860498, 0.068158 >, < 0.075761, 5.858433 , 0.136867 > <0.008153, -0.142860, 0.989709>, < 0.076961 , 5.854883 , 0.162222 >
82.507656 ,  0 , < 0.076190, 5.860488, 0.068098 >, < 0.075763, 5.858425 , 0.136632 > <0.003678, -0.144781, 0.989457>, < 0.076945 , 5.854852 , 0.162327 >
82.524313 ,  0 , < 0.076169, 5.860528, 0.068072 >, < 0.075789, 5.858397 , 0.136493 > <0.007015, -0.150740, 0.988549>, < 0.076938 , 5.854837 , 0.162295 >
82.540970 ,  0 , < 0.076225, 5.860518, 0.068065 >, < 0.075761, 5.858480 , 0.136548 > <0.007578, -0.150832, 0.988530>, < 0.076890 , 5.854925 , 0.162079 >
82.557627 ,  0 , < 0.076176, 5.860487, 0.067997 >, < 0.075764, 5.858550 , 0.136643 > <0.006581, -0.143750, 0.989592>, < 0.076894 , 5.854916 , 0.162123 >
82.574284 ,  0 , < 0.076200, 5.860450, 0.068001 >, < 0.075720, 5.858499 , 0.136721 > <0.006820, -0.137352, 0.990499>, < 0.076801 , 5.854857 , 0.162210 >
82.590941 ,  0 , < 0.076202, 5.860461, 0.068128 >, < 0.075737, 5.858412 , 0.136927 > <0.007432, -0.142876, 0.989713>, < 0.076867 , 5.854832 , 0.162123 >
